onset	duration	sample	value
29.0000000000	n/a	34324	25984
29.0000000000	n/a	34821	3072
30.0000000000	n/a	36316	3456
31.0000000000	n/a	37357	3584
31.0000000000	n/a	37622	3968
32.0000000000	n/a	38255	4096
32.0000000000	n/a	38915	4480
35.0000000000	n/a	42434	26112
36.0000000000	n/a	42897	3072
39.0000000000	n/a	46432	3456
39.0000000000	n/a	47092	3584
39.0000000000	n/a	47357	3968
40.0000000000	n/a	47951	4096
40.0000000000	n/a	48571	4480
42.0000000000	n/a	50491	26496
42.0000000000	n/a	50993	3072
46.0000000000	n/a	55048	3456
47.0000000000	n/a	55989	3584
47.0000000000	n/a	56251	3968
47.0000000000	n/a	56548	4096
48.0000000000	n/a	57610	4480
51.0000000000	n/a	60607	26624
51.0000000000	n/a	61109	3072
51.0000000000	n/a	61489	3456
53.0000000000	n/a	64008	3584
54.0000000000	n/a	64288	3968
54.0000000000	n/a	64348	4096
54.0000000000	n/a	65284	4480
57.0000000000	n/a	68104	27008
57.0000000000	n/a	68686	3072
62.0000000000	n/a	74301	3456
62.0000000000	n/a	74921	3584
63.0000000000	n/a	75184	3968
63.0000000000	n/a	75221	4096
64.0000000000	n/a	76939	4480
67.0000000000	n/a	80799	27136
68.0000000000	n/a	81361	3072
69.0000000000	n/a	83317	3456
70.0000000000	n/a	84017	3584
70.0000000000	n/a	84279	3968
71.0000000000	n/a	84676	4096
71.0000000000	n/a	85256	4480
74.0000000000	n/a	88556	27520
74.0000000000	n/a	89078	3072
77.0000000000	n/a	92213	3456
77.0000000000	n/a	92953	3584
78.0000000000	n/a	93216	3968
78.0000000000	n/a	93352	4096
79.0000000000	n/a	94712	4480
80.0000000000	n/a	96552	27648
81.0000000000	n/a	97594	3072
82.0000000000	n/a	97974	3456
86.0000000000	n/a	103330	3584
86.0000000000	n/a	103592	3968
87.0000000000	n/a	103948	4096
88.0000000000	n/a	105588	4480
89.0000000000	n/a	107369	28032
90.0000000000	n/a	108090	3072
90.0000000000	n/a	108470	3456
95.0000000000	n/a	114104	3584
95.0000000000	n/a	114367	3968
96.0000000000	n/a	114864	4096
98.0000000000	n/a	117603	4480
99.0000000000	n/a	119204	28160
100.0000000000	n/a	119685	3072
100.0000000000	n/a	120342	3456
102.0000000000	n/a	122421	3584
102.0000000000	n/a	122684	3968
103.0000000000	n/a	123021	4096
103.0000000000	n/a	123760	4480
106.0000000000	n/a	126603	28544
106.0000000000	n/a	127482	3072
109.0000000000	n/a	130738	3456
110.0000000000	n/a	131637	3584
110.0000000000	n/a	131900	3968
110.0000000000	n/a	132137	4096
111.0000000000	n/a	133257	4480
114.0000000000	n/a	136856	28672
114.0000000000	n/a	137398	3072
115.0000000000	n/a	137778	3456
118.0000000000	n/a	141234	3584
118.0000000000	n/a	141496	3968
118.0000000000	n/a	142094	4096
119.0000000000	n/a	143073	4480
123.0000000000	n/a	148012	29056
124.0000000000	n/a	148474	3072
126.0000000000	n/a	150930	3456
126.0000000000	n/a	151629	3584
127.0000000000	n/a	151892	3968
127.0000000000	n/a	152451	4096
128.0000000000	n/a	153928	4480
133.0000000000	n/a	159867	29184
134.0000000000	n/a	160369	3072
135.0000000000	n/a	162345	3456
136.0000000000	n/a	163107	3584
136.0000000000	n/a	163368	3968
136.0000000000	n/a	163484	4096
137.0000000000	n/a	164824	4480
139.0000000000	n/a	166965	29568
140.0000000000	n/a	167826	3072
144.0000000000	n/a	173043	3456
145.0000000000	n/a	173820	3584
145.0000000000	n/a	174083	3968
145.0000000000	n/a	174500	4096
146.0000000000	n/a	175460	4480
148.0000000000	n/a	177580	29696
148.0000000000	n/a	178062	3072
152.0000000000	n/a	182639	3456
153.0000000000	n/a	183436	3584
153.0000000000	n/a	183699	3968
153.0000000000	n/a	184159	4096
155.0000000000	n/a	185695	4480
158.0000000000	n/a	190015	30080
159.0000000000	n/a	190536	3072
162.0000000000	n/a	194132	3456
162.0000000000	n/a	194912	3584
163.0000000000	n/a	195174	3968
163.0000000000	n/a	195215	4096
164.0000000000	n/a	196311	4480
165.0000000000	n/a	198231	30208
166.0000000000	n/a	199013	3072
169.0000000000	n/a	203208	3456
170.0000000000	n/a	204048	3584
170.0000000000	n/a	204311	3968
170.0000000000	n/a	204310	3840
171.0000000000	n/a	204788	4096
171.0000000000	n/a	205687	4480
173.0000000000	n/a	207648	30592
173.0000000000	n/a	208129	3072
179.0000000000	n/a	214444	3456
179.0000000000	n/a	214903	3584
179.0000000000	n/a	215165	3968
179.0000000000	n/a	215326	4096
180.0000000000	n/a	216545	4480
182.0000000000	n/a	218463	30720
183.0000000000	n/a	219064	3072
183.0000000000	n/a	219445	3456
188.0000000000	n/a	225079	3584
188.0000000000	n/a	225342	3968
188.0000000000	n/a	225559	4096
189.0000000000	n/a	226919	4480
190.0000000000	n/a	228564	31104
191.0000000000	n/a	229441	3072
196.0000000000	n/a	234938	3456
196.0000000000	n/a	235656	3584
197.0000000000	n/a	235918	3968
197.0000000000	n/a	236175	4096
198.0000000000	n/a	237177	4480
199.0000000000	n/a	238795	31232
199.0000000000	n/a	239297	3072
200.0000000000	n/a	239677	3456
204.0000000000	n/a	244891	3584
204.0000000000	n/a	245154	3968
205.0000000000	n/a	245512	4096
205.0000000000	n/a	246371	4480
207.0000000000	n/a	248011	31616
207.0000000000	n/a	248573	3072
209.0000000000	n/a	251029	3456
210.0000000000	n/a	251709	3584
210.0000000000	n/a	251972	3968
210.0000000000	n/a	252368	4096
211.0000000000	n/a	253008	4480
213.0000000000	n/a	256148	31744
214.0000000000	n/a	256750	3072
216.0000000000	n/a	259006	3456
217.0000000000	n/a	259946	3584
217.0000000000	n/a	260208	3968
217.0000000000	n/a	260528	4096
218.0000000000	n/a	261185	4480
219.0000000000	n/a	262585	32128
219.0000000000	n/a	263167	3072
222.0000000000	n/a	266083	3456
222.0000000000	n/a	266725	3584
222.0000000000	n/a	266985	3968
223.0000000000	n/a	267205	4096
224.0000000000	n/a	268442	4480
225.0000000000	n/a	270347	32256
226.0000000000	n/a	271104	3072
226.0000000000	n/a	271484	3456
232.0000000000	n/a	278338	3584
233.0000000000	n/a	279600	3968
233.0000000000	n/a	279877	4096
236.0000000000	n/a	283036	4480
239.0000000000	n/a	287096	32640
240.0000000000	n/a	287577	3072
242.0000000000	n/a	290814	3456
244.0000000000	n/a	292632	3584
244.0000000000	n/a	292895	3968
244.0000000000	n/a	293275	4096
246.0000000000	n/a	294754	4480
249.0000000000	n/a	298631	32768
249.0000000000	n/a	299293	3072
253.0000000000	n/a	303509	3456
254.0000000000	n/a	304647	3584
254.0000000000	n/a	304910	3968
254.0000000000	n/a	305170	4096
255.0000000000	n/a	306566	4480
257.0000000000	n/a	308351	33152
258.0000000000	n/a	309029	3072
259.0000000000	n/a	311145	3456
260.0000000000	n/a	311885	3584
260.0000000000	n/a	312147	3968
260.0000000000	n/a	312564	4096
261.0000000000	n/a	313486	4480
263.0000000000	n/a	315324	33280
264.0000000000	n/a	316346	3072
267.0000000000	n/a	320901	3456
268.0000000000	n/a	321541	3584
268.0000000000	n/a	321804	3968
268.0000000000	n/a	322040	4096
270.0000000000	n/a	323680	4480
302.0000000000	n/a	362285	25984
302.0000000000	n/a	362767	3072
303.0000000000	n/a	363267	3456
304.0000000000	n/a	364603	3584
304.0000000000	n/a	364866	3968
304.0000000000	n/a	365183	4096
305.0000000000	n/a	365843	4480
308.0000000000	n/a	369466	26112
308.0000000000	n/a	370024	3072
311.0000000000	n/a	372780	3456
311.0000000000	n/a	373400	3584
311.0000000000	n/a	373664	3968
312.0000000000	n/a	374020	4096
313.0000000000	n/a	375321	4480
315.0000000000	n/a	377699	26496
316.0000000000	n/a	378920	3072
319.0000000000	n/a	382259	3456
319.0000000000	n/a	382818	3584
319.0000000000	n/a	383099	3968
319.0000000000	n/a	383138	4096
320.0000000000	n/a	384455	4480
322.0000000000	n/a	386215	26624
322.0000000000	n/a	386857	3072
323.0000000000	n/a	387237	3456
326.0000000000	n/a	391312	3584
326.0000000000	n/a	391575	3968
327.0000000000	n/a	392012	4096
328.0000000000	n/a	393111	4480
329.0000000000	n/a	395212	27008
330.0000000000	n/a	395693	3072
333.0000000000	n/a	399012	3456
333.0000000000	n/a	399730	3584
333.0000000000	n/a	399991	3968
334.0000000000	n/a	400209	4096
334.0000000000	n/a	401348	4480
336.0000000000	n/a	403189	27136
336.0000000000	n/a	403650	3072
337.0000000000	n/a	404030	3456
341.0000000000	n/a	409445	3584
341.0000000000	n/a	409707	3968
342.0000000000	n/a	410265	4096
343.0000000000	n/a	411305	4480
344.0000000000	n/a	412945	27520
345.0000000000	n/a	413406	3072
345.0000000000	n/a	414006	3456
350.0000000000	n/a	420580	3584
351.0000000000	n/a	420843	3968
351.0000000000	n/a	421183	4096
353.0000000000	n/a	423199	4480
354.0000000000	n/a	424984	27648
355.0000000000	n/a	425481	3072
359.0000000000	n/a	430759	3456
361.0000000000	n/a	432818	3584
362.0000000000	n/a	434035	3968
362.0000000000	n/a	434115	4096
363.0000000000	n/a	435674	4480
366.0000000000	n/a	439414	28032
367.0000000000	n/a	439876	3072
370.0000000000	n/a	444414	3456
372.0000000000	n/a	445930	3584
372.0000000000	n/a	446213	3968
372.0000000000	n/a	446550	4096
375.0000000000	n/a	450188	4480
378.0000000000	n/a	453048	28160
378.0000000000	n/a	453510	3072
380.0000000000	n/a	456107	3456
381.0000000000	n/a	456887	3584
381.0000000000	n/a	457149	3968
381.0000000000	n/a	457405	4096
384.0000000000	n/a	460744	4480
386.0000000000	n/a	462869	28544
387.0000000000	n/a	463846	3072
391.0000000000	n/a	469163	3456
392.0000000000	n/a	469841	3584
392.0000000000	n/a	470103	3968
392.0000000000	n/a	470480	4096
393.0000000000	n/a	471580	4480
395.0000000000	n/a	473660	28672
395.0000000000	n/a	474122	3072
399.0000000000	n/a	478340	3456
399.0000000000	n/a	479057	3584
399.0000000000	n/a	479320	3968
400.0000000000	n/a	479676	4096
401.0000000000	n/a	480976	4480
404.0000000000	n/a	484697	29056
404.0000000000	n/a	485257	3072
408.0000000000	n/a	490013	3456
410.0000000000	n/a	492075	3584
410.0000000000	n/a	492354	3968
411.0000000000	n/a	492654	4096
412.0000000000	n/a	494390	4480
413.0000000000	n/a	495912	29184
414.0000000000	n/a	496493	3072
414.0000000000	n/a	496873	3456
416.0000000000	n/a	499111	3584
416.0000000000	n/a	499392	3968
417.0000000000	n/a	499869	4096
417.0000000000	n/a	500588	4480
419.0000000000	n/a	502889	29568
420.0000000000	n/a	503790	3072
423.0000000000	n/a	507186	3456
423.0000000000	n/a	507807	3584
423.0000000000	n/a	508068	3968
424.0000000000	n/a	508428	4096
424.0000000000	n/a	509205	4480
426.0000000000	n/a	511705	29696
427.0000000000	n/a	512307	3072
430.0000000000	n/a	515705	3456
430.0000000000	n/a	516302	3584
430.0000000000	n/a	516564	3968
431.0000000000	n/a	516982	4096
431.0000000000	n/a	517621	4480
435.0000000000	n/a	521801	30080
435.0000000000	n/a	522502	3072
438.0000000000	n/a	526121	3456
439.0000000000	n/a	526719	3584
439.0000000000	n/a	526981	3968
440.0000000000	n/a	527437	4096
440.0000000000	n/a	528157	4480
444.0000000000	n/a	532976	30208
445.0000000000	n/a	533478	3072
448.0000000000	n/a	537753	3456
449.0000000000	n/a	538474	3584
449.0000000000	n/a	538735	3968
449.0000000000	n/a	539134	4096
451.0000000000	n/a	541692	4480
454.0000000000	n/a	544535	30592
454.0000000000	n/a	545213	3072
458.0000000000	n/a	549368	3456
458.0000000000	n/a	549831	3584
458.0000000000	n/a	550111	3968
459.0000000000	n/a	550448	4096
460.0000000000	n/a	551930	4480
463.0000000000	n/a	555007	30720
463.0000000000	n/a	555569	3072
463.0000000000	n/a	555949	3456
466.0000000000	n/a	559367	3584
466.0000000000	n/a	559647	3968
467.0000000000	n/a	559967	4096
467.0000000000	n/a	560606	4480
469.0000000000	n/a	563044	31104
470.0000000000	n/a	564046	3072
472.0000000000	n/a	566922	3456
473.0000000000	n/a	567424	3584
473.0000000000	n/a	567704	3968
473.0000000000	n/a	567744	4096
474.0000000000	n/a	568380	4480
476.0000000000	n/a	571001	31232
476.0000000000	n/a	571563	3072
481.0000000000	n/a	577118	3456
481.0000000000	n/a	577719	3584
482.0000000000	n/a	577979	3968
482.0000000000	n/a	578379	4096
484.0000000000	n/a	580736	4480
489.0000000000	n/a	586214	31616
489.0000000000	n/a	586736	3072
493.0000000000	n/a	591412	3456
493.0000000000	n/a	592091	3584
494.0000000000	n/a	592354	3968
494.0000000000	n/a	593052	4096
497.0000000000	n/a	596989	4480
500.0000000000	n/a	600469	31744
502.0000000000	n/a	601989	3072
507.0000000000	n/a	607908	3456
507.0000000000	n/a	608627	3584
507.0000000000	n/a	608887	3968
508.0000000000	n/a	610063	4096
511.0000000000	n/a	612745	4480
513.0000000000	n/a	615862	32128
514.0000000000	n/a	616584	3072
516.0000000000	n/a	618843	3456
516.0000000000	n/a	619460	3584
516.0000000000	n/a	619723	3968
517.0000000000	n/a	619922	4096
517.0000000000	n/a	620742	4480
522.0000000000	n/a	626198	32256
522.0000000000	n/a	626660	3072
526.0000000000	n/a	631157	3456
527.0000000000	n/a	631835	3584
527.0000000000	n/a	632097	3968
527.0000000000	n/a	632317	4096
528.0000000000	n/a	633037	4480
532.0000000000	n/a	638054	32640
532.0000000000	n/a	638915	3072
535.0000000000	n/a	641454	3456
535.0000000000	n/a	642054	3584
535.0000000000	n/a	642333	3968
536.0000000000	n/a	642751	4096
536.0000000000	n/a	643590	4480
539.0000000000	n/a	646612	32768
539.0000000000	n/a	647132	3072
544.0000000000	n/a	653090	3456
545.0000000000	n/a	654346	3584
546.0000000000	n/a	655548	3968
546.0000000000	n/a	655588	4096
549.0000000000	n/a	658464	4480
552.0000000000	n/a	662963	33152
553.0000000000	n/a	663865	3072
555.0000000000	n/a	665762	3456
556.0000000000	n/a	667083	3584
